facility_id,facility_name,state,condition,discharges,err,predicted_rate,expected_rate,readmissions,worse_than_expected
490126,LEWISGALE HOSPITAL ALLEGHANY,VA,Heart Failure (HF),119,0.9548,18.7823,19.6715,19,0
490126,LEWISGALE HOSPITAL ALLEGHANY,VA,COPD,,0.9904,19.345,19.533,,0
490127,BUCHANAN GENERAL HOSPITAL,VA,Pneumonia (PN),,0.9727,16.9995,17.4767,,0
490127,BUCHANAN GENERAL HOSPITAL,VA,COPD,,0.9605,18.936,19.7151,,0
490130,RIVERSIDE WALTER REED HOSPITAL,VA,Pneumonia (PN),187,0.9363,14.0742,15.0312,22,0
490130,RIVERSIDE WALTER REED HOSPITAL,VA,Hip/Knee Replacement,,0.8145,3.4566,4.2441,,0
490130,RIVERSIDE WALTER REED HOSPITAL,VA,Heart Failure (HF),191,0.9628,18.1676,18.8693,32,0
490130,RIVERSIDE WALTER REED HOSPITAL,VA,COPD,,0.9779,14.7832,15.1168,,0
490130,RIVERSIDE WALTER REED HOSPITAL,VA,Heart Attack (AMI),,0.9641,14.4577,14.9961,,0
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA,Pneumonia (PN),378,0.9578,13.4377,14.0295,48,0
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA,Hip/Knee Replacement,,1.2915,7.3402,5.6836,,1
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA,Heart Failure (HF),458,0.9602,18.0999,18.8499,80,0
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA,COPD,156,0.9852,16.7204,16.9715,25,0
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA,Heart Attack (AMI),137,1.0444,13.0091,12.4565,20,1
490140,"STAFFORD HOSPITAL, LLC",VA,Pneumonia (PN),198,1.0997,15.5373,14.1286,37,1
490140,"STAFFORD HOSPITAL, LLC",VA,Heart Failure (HF),185,1.0106,19.0493,18.8488,36,1
490140,"STAFFORD HOSPITAL, LLC",VA,COPD,82,1.0471,15.5463,14.8463,16,1
490140,"STAFFORD HOSPITAL, LLC",VA,Heart Attack (AMI),,0.9851,13.2146,13.4139,,0
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,Pneumonia (PN),219,1.0756,16.9426,15.752,42,1
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,Hip/Knee Replacement,,0.9945,3.7919,3.8128,,0
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,Heart Failure (HF),295,1.1463,23.3104,20.3357,79,1
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,COPD,120,0.9935,17.9089,18.0256,21,0
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,Heart Attack (AMI),114,0.9663,12.0346,12.454,12,0
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,Pneumonia (PN),152,0.9847,13.1566,13.3609,19,0
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,Hip/Knee Replacement,,0.9763,4.3563,4.4622,,0
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,Heart Failure (HF),193,0.9513,15.7871,16.5949,27,0
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,COPD,,1.03,16.7965,16.3075,,1
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,Pneumonia (PN),244,1.0806,15.1188,13.9914,42,1
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,Hip/Knee Replacement,,0.8973,4.1766,4.6547,,0
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,Heart Failure (HF),201,0.9654,17.6592,18.2912,33,0
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,COPD,,0.9596,16.3422,17.0304,,0
490145,STONESPRINGS HOSPITAL CENTER,VA,Pneumonia (PN),87,0.9848,13.7831,13.9953,11,0
490145,STONESPRINGS HOSPITAL CENTER,VA,Hip/Knee Replacement,,1.0786,4.8751,4.52,,1
490145,STONESPRINGS HOSPITAL CENTER,VA,Heart Failure (HF),60,1.0178,19.5363,19.1944,13,1
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,Pneumonia (PN),284,0.9461,12.8747,13.6083,33,0
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,Hip/Knee Replacement,,0.7642,6.6642,8.7203,,0
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,Heart Failure (HF),359,0.9048,16.4395,18.1684,52,0
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,COPD,,0.9626,14.5613,15.1276,,0
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,Heart Attack (AMI),170,0.9007,9.4333,10.4738,11,0
500003,SKAGIT VALLEY HOSPITAL,WA,Pneumonia (PN),235,1.0208,15.1641,14.8549,37,1
500003,SKAGIT VALLEY HOSPITAL,WA,Hip/Knee Replacement,,1.0317,6.5659,6.3641,,1
500003,SKAGIT VALLEY HOSPITAL,WA,Heart Failure (HF),302,0.9213,16.1326,17.5097,43,0
500003,SKAGIT VALLEY HOSPITAL,WA,COPD,74,1.0121,16.4069,16.2114,13,1
500003,SKAGIT VALLEY HOSPITAL,WA,Heart Attack (AMI),217,1.0321,11.7207,11.356,27,1
500005,VIRGINIA MASON MEDICAL CENTER,WA,Pneumonia (PN),207,1.0356,15.3021,14.7756,34,1
500005,VIRGINIA MASON MEDICAL CENTER,WA,Hip/Knee Replacement,,0.883,3.9579,4.4825,,0
500005,VIRGINIA MASON MEDICAL CENTER,WA,Heart Failure (HF),372,0.923,17.9373,19.4329,61,0
500005,VIRGINIA MASON MEDICAL CENTER,WA,COPD,83,0.9785,16.3548,16.7143,12,0
500005,VIRGINIA MASON MEDICAL CENTER,WA,Bypass Surgery (CABG),167,0.8932,9.5305,10.6701,13,0
500005,VIRGINIA MASON MEDICAL CENTER,WA,Heart Attack (AMI),221,0.9547,12.8265,13.4347,26,0
500007,ISLAND HOSPITAL,WA,Pneumonia (PN),,0.9187,11.6367,12.6662,,0
500007,ISLAND HOSPITAL,WA,Hip/Knee Replacement,,1.0494,6.598,6.2873,,1
500007,ISLAND HOSPITAL,WA,Heart Failure (HF),105,0.9857,16.1874,16.4218,16,0
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,Pneumonia (PN),501,0.9772,15.0759,15.4272,74,0
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,Hip/Knee Replacement,147,1.0838,6.8467,6.3174,11,1
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,Heart Failure (HF),732,0.8569,16.3776,19.1133,109,0
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,COPD,128,1.0073,19.1034,18.9653,25,1
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,Bypass Surgery (CABG),,1.0774,10.0219,9.3019,,1
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,Heart Attack (AMI),254,1.0015,13.75,13.7297,35,1
500011,HIGHLINE MEDICAL CENTER,WA,Pneumonia (PN),159,0.9938,15.3534,15.4486,24,0
500011,HIGHLINE MEDICAL CENTER,WA,Heart Failure (HF),214,0.9439,17.8065,18.865,34,0
500011,HIGHLINE MEDICAL CENTER,WA,COPD,58,1.0372,19.3772,18.683,14,1
500011,HIGHLINE MEDICAL CENTER,WA,Heart Attack (AMI),,0.9678,11.3548,11.7331,,0
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,Pneumonia (PN),387,0.9194,13.5669,14.7557,47,0
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,Hip/Knee Replacement,,0.8203,4.1604,5.0715,,0
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,Heart Failure (HF),566,0.9404,17.3744,18.4757,94,0
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,COPD,189,0.9904,16.7717,16.9342,31,0
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,Bypass Surgery (CABG),,0.8901,10.0919,11.3377,,0
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,Heart Attack (AMI),321,0.9546,11.9349,12.5019,36,0
500015,MULTICARE AUBURN MEDICAL CENTER,WA,Pneumonia (PN),163,1.0122,16.0666,15.8735,27,1
500015,MULTICARE AUBURN MEDICAL CENTER,WA,Hip/Knee Replacement,,0.9429,6.7446,7.1531,,0
500015,MULTICARE AUBURN MEDICAL CENTER,WA,Heart Failure (HF),159,0.9931,19.8144,19.9524,31,0
500015,MULTICARE AUBURN MEDICAL CENTER,WA,COPD,51,1.0458,20.8024,19.8916,14,1
500015,MULTICARE AUBURN MEDICAL CENTER,WA,Heart Attack (AMI),,0.995,12.955,13.0205,,0
500016,CONFLUENCE HEALTH HOSPITAL,WA,Pneumonia (PN),314,0.9376,14.0821,15.0201,40,0
500016,CONFLUENCE HEALTH HOSPITAL,WA,Hip/Knee Replacement,,1.0363,7.2717,7.017,,1
500016,CONFLUENCE HEALTH HOSPITAL,WA,Heart Failure (HF),530,0.9465,18.2904,19.3252,93,0
500016,CONFLUENCE HEALTH HOSPITAL,WA,COPD,108,0.9773,18.2265,18.6489,18,0
500016,CONFLUENCE HEALTH HOSPITAL,WA,Bypass Surgery (CABG),,0.909,9.061,9.9679,,0
500016,CONFLUENCE HEALTH HOSPITAL,WA,Heart Attack (AMI),320,0.8887,10.5805,11.9059,28,0
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,Pneumonia (PN),155,0.9624,14.5254,15.0932,20,0
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,Hip/Knee Replacement,,0.9234,5.3199,5.761,,0
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,Heart Failure (HF),244,1.0255,18.9347,18.4646,48,1
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,COPD,,0.9527,17.888,18.7766,,0
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,Heart Attack (AMI),,0.998,14.1399,14.1679,,0
500021,ST CLARE HOSPITAL,WA,Pneumonia (PN),143,0.9427,14.6271,15.5169,17,0
500021,ST CLARE HOSPITAL,WA,Hip/Knee Replacement,,0.8914,4.9105,5.5091,,0
500021,ST CLARE HOSPITAL,WA,Heart Failure (HF),143,0.9614,17.3322,18.0287,22,0
500021,ST CLARE HOSPITAL,WA,COPD,,0.9754,16.6296,17.0483,,0
500024,PROVIDENCE ST PETER HOSPITAL,WA,Pneumonia (PN),312,0.9765,14.9267,15.2859,45,0
500024,PROVIDENCE ST PETER HOSPITAL,WA,Hip/Knee Replacement,,1.0428,8.4859,8.1377,,1
500024,PROVIDENCE ST PETER HOSPITAL,WA,Heart Failure (HF),655,1.0122,18.4943,18.2719,122,1
500024,PROVIDENCE ST PETER HOSPITAL,WA,COPD,106,1.0325,16.6912,16.1666,20,1
500024,PROVIDENCE ST PETER HOSPITAL,WA,Bypass Surgery (CABG),,0.9756,9.9217,10.1698,,0
500024,PROVIDENCE ST PETER HOSPITAL,WA,Heart Attack (AMI),426,1.0871,12.8674,11.8367,59,1
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,WA,Pneumonia (PN),,1.0232,16.1058,15.7405,,1
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,WA,Heart Failure (HF),393,0.9352,17.7543,18.9843,65,0
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,WA,Bypass Surgery (CABG),,0.8511,8.6444,10.1569,,0
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,WA,Heart Attack (AMI),270,0.9188,12.7115,13.8349,30,0
500026,SWEDISH EDMONDS HOSPITAL,WA,Pneumonia (PN),206,0.963,14.3144,14.8649,27,0
500026,SWEDISH EDMONDS HOSPITAL,WA,Heart Failure (HF),310,0.991,17.9491,18.1125,55,0
500026,SWEDISH EDMONDS HOSPITAL,WA,COPD,65,1.0416,19.8916,19.0963,16,1
500026,SWEDISH EDMONDS HOSPITAL,WA,Heart Attack (AMI),95,1.0415,13.5842,13.0429,15,1
500027,SWEDISH MEDICAL CENTER,WA,Pneumonia (PN),268,0.9773,14.7486,15.0913,38,0
500027,SWEDISH MEDICAL CENTER,WA,Hip/Knee Replacement,,0.8058,4.4929,5.576,,0
500027,SWEDISH MEDICAL CENTER,WA,Heart Failure (HF),248,0.9705,18.1996,18.7522,43,0
500027,SWEDISH MEDICAL CENTER,WA,COPD,57,0.9938,20.1446,20.2699,11,0
500030,ST JOSEPH HOSPITAL,WA,Pneumonia (PN),564,0.9243,13.3167,14.4067,70,0
500030,ST JOSEPH HOSPITAL,WA,Hip/Knee Replacement,,0.8354,4.6136,5.5225,,0
500030,ST JOSEPH HOSPITAL,WA,Heart Failure (HF),674,0.8801,16.7712,19.0559,104,0
500030,ST JOSEPH HOSPITAL,WA,COPD,131,0.9429,16.2526,17.2376,17,0
500030,ST JOSEPH HOSPITAL,WA,Bypass Surgery (CABG),114,0.9993,9.6656,9.6727,11,0
500030,ST JOSEPH HOSPITAL,WA,Heart Attack (AMI),382,0.9903,12.9554,13.0818,49,0
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,Pneumonia (PN),261,1.0076,14.7525,14.6414,39,1
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,Hip/Knee Replacement,,0.7607,3.2535,4.2771,,0
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,Heart Failure (HF),189,1.0019,17.3905,17.3579,33,1
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,COPD,70,1.004,16.722,16.6549,12,1
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,Heart Attack (AMI),,0.9623,11.6259,12.0813,,0
500033,SAMARITAN HOSPITAL,WA,Pneumonia (PN),,0.9027,11.8556,13.1329,,0
500033,SAMARITAN HOSPITAL,WA,Heart Failure (HF),95,1.008,18.3531,18.208,18,1
500033,SAMARITAN HOSPITAL,WA,COPD,,0.9479,16.021,16.9008,,0
500036,YAKIMA VALLEY MEMORIAL,WA,Pneumonia (PN),507,0.9657,13.6622,14.148,67,0
500036,YAKIMA VALLEY MEMORIAL,WA,Hip/Knee Replacement,,0.9549,6.1311,6.421,,0
500036,YAKIMA VALLEY MEMORIAL,WA,Heart Failure (HF),595,0.9469,16.9483,17.8984,97,0
500036,YAKIMA VALLEY MEMORIAL,WA,COPD,162,1.0148,16.0164,15.782,27,1
500036,YAKIMA VALLEY MEMORIAL,WA,Heart Attack (AMI),245,0.9748,10.7156,10.9929,25,0
500037,ASTRIA TOPPENISH HOSPITAL,WA,Pneumonia (PN),,1.0011,14.0433,14.0285,,1
500039,HARRISON MEDICAL CENTER,WA,Pneumonia (PN),565,0.8672,13.1492,15.1633,65,0
500039,HARRISON MEDICAL CENTER,WA,Hip/Knee Replacement,,0.8325,4.711,5.659,,0
500039,HARRISON MEDICAL CENTER,WA,Heart Failure (HF),743,0.8327,15.8717,19.0605,105,0
500039,HARRISON MEDICAL CENTER,WA,COPD,102,1.0374,17.003,16.3898,20,1
500039,HARRISON MEDICAL CENTER,WA,Bypass Surgery (CABG),235,0.9469,9.9597,10.5182,22,0
500039,HARRISON MEDICAL CENTER,WA,Heart Attack (AMI),506,0.9375,11.1042,11.8447,53,0
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,Pneumonia (PN),206,0.9523,14.6725,15.4077,27,0
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,Hip/Knee Replacement,,0.9442,5.5392,5.8667,,0
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,Heart Failure (HF),254,0.9234,18.3921,19.9174,41,0
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,COPD,,0.9546,17.7846,18.631,,0
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,Heart Attack (AMI),,0.9727,12.1021,12.4415,,0
500044,DEACONESS MEDICAL CENTER,WA,Pneumonia (PN),317,0.8952,13.3109,14.869,35,0
500044,DEACONESS MEDICAL CENTER,WA,Hip/Knee Replacement,,0.8656,4.9299,5.6954,,0
500044,DEACONESS MEDICAL CENTER,WA,Heart Failure (HF),339,0.8985,16.6743,18.5587,49,0
500044,DEACONESS MEDICAL CENTER,WA,COPD,,1.0055,18.8071,18.7042,,1
500044,DEACONESS MEDICAL CENTER,WA,Bypass Surgery (CABG),,0.9018,9.0635,10.0503,,0
500044,DEACONESS MEDICAL CENTER,WA,Heart Attack (AMI),245,1.0323,12.4134,12.0251,32,1
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA,Pneumonia (PN),347,1.0389,17.4053,16.7536,63,1
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA,Hip/Knee Replacement,,0.669,3.8986,5.8272,,0
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA,Heart Failure (HF),534,0.8962,16.9987,18.9681,83,0
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA,COPD,110,1.0336,18.6664,18.0587,23,1
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA,Bypass Surgery (CABG),103,1.0302,10.905,10.5851,12,1
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA,Heart Attack (AMI),231,0.9283,12.8916,13.8878,26,0
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,Pneumonia (PN),318,1.1451,14.8527,12.9703,56,1
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,Hip/Knee Replacement,,1.0654,6.8604,6.4392,,1
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,Heart Failure (HF),451,0.9668,16.0389,16.5897,70,0
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,COPD,,0.9655,15.1728,15.7142,,0
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,Bypass Surgery (CABG),,0.9761,9.0624,9.2841,,0
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,Heart Attack (AMI),153,0.9634,11.6708,12.114,16,0
500053,TRIOS HEALTH,WA,Pneumonia (PN),226,0.9977,15.1127,15.1482,34,0
500053,TRIOS HEALTH,WA,Hip/Knee Replacement,,0.8929,4.9687,5.5647,,0
500053,TRIOS HEALTH,WA,Heart Failure (HF),210,0.971,17.6632,18.1902,35,0
500053,TRIOS HEALTH,WA,COPD,80,1.0132,17.5662,17.3378,15,1
500053,TRIOS HEALTH,WA,Heart Attack (AMI),146,1.0873,12.2292,11.2478,22,1
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,Pneumonia (PN),388,0.9589,14.6346,15.2618,54,0
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,Hip/Knee Replacement,,0.921,5.2383,5.6876,,0
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,Heart Failure (HF),517,0.9469,17.9676,18.9745,89,0
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,COPD,90,0.9511,17.4855,18.3854,12,0
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,Bypass Surgery (CABG),,0.7955,8.945,11.2439,,0
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,Heart Attack (AMI),463,0.8049,9.8636,12.2544,35,0
500058,KADLEC REGIONAL MEDICAL CENTER,WA,Pneumonia (PN),682,0.9703,14.9559,15.4136,100,0
500058,KADLEC REGIONAL MEDICAL CENTER,WA,Hip/Knee Replacement,,0.7438,5.2647,7.0784,,0
500058,KADLEC REGIONAL MEDICAL CENTER,WA,Heart Failure (HF),754,0.8929,17.7881,19.9228,126,0
500058,KADLEC REGIONAL MEDICAL CENTER,WA,COPD,184,0.9314,17.5181,18.8078,27,0
500058,KADLEC REGIONAL MEDICAL CENTER,WA,Bypass Surgery (CABG),159,0.9259,10.0584,10.8634,14,0
500058,KADLEC REGIONAL MEDICAL CENTER,WA,Heart Attack (AMI),387,0.9261,12.3729,13.3606,44,0
500060,CASCADE VALLEY HOSPITAL,WA,Pneumonia (PN),,0.931,12.7741,13.7209,,0
500060,CASCADE VALLEY HOSPITAL,WA,Heart Failure (HF),,0.989,18.1126,18.3137,,0
500064,HARBORVIEW MEDICAL CENTER,WA,Pneumonia (PN),,0.9388,15.5833,16.5989,,0
500064,HARBORVIEW MEDICAL CENTER,WA,Heart Failure (HF),86,0.9686,20.182,20.8366,15,0
500064,HARBORVIEW MEDICAL CENTER,WA,COPD,,1.0048,19.4416,19.3492,,1
500064,HARBORVIEW MEDICAL CENTER,WA,Heart Attack (AMI),,1.0084,17.3591,17.2146,,1
500072,OLYMPIC MEDICAL CENTER,WA,Pneumonia (PN),308,0.941,13.2936,14.1274,37,0
500072,OLYMPIC MEDICAL CENTER,WA,Heart Failure (HF),254,1.0158,17.6755,17.4012,46,1
500072,OLYMPIC MEDICAL CENTER,WA,COPD,65,1.0181,16.4744,16.1819,12,1
500077,PROVIDENCE HOLY FAMILY HOSPITAL,WA,Pneumonia (PN),229,0.9078,13.2332,14.5772,24,0
500077,PROVIDENCE HOLY FAMILY HOSPITAL,WA,Heart Failure (HF),295,0.9505,16.804,17.6795,46,0
500077,PROVIDENCE HOLY FAMILY HOSPITAL,WA,COPD,,0.9511,15.9003,16.7184,,0
500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA,Pneumonia (PN),727,0.9836,15.144,15.3959,109,0
500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA,Hip/Knee Replacement,,0.9609,5.2381,5.451,,0
500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA,Heart Failure (HF),989,0.9639,18.0611,18.7379,176,0
500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA,COPD,218,1.1106,20.6695,18.6112,53,1
500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA,Heart Attack (AMI),237,0.9519,12.4487,13.0778,27,0
500084,EVERGREENHEALTH MONROE,WA,Pneumonia (PN),,0.9707,13.5102,13.9184,,0
500084,EVERGREENHEALTH MONROE,WA,Heart Failure (HF),,0.9744,16.6172,17.0538,,0
500088,VALLEY MEDICAL CENTER,WA,Pneumonia (PN),334,0.9902,13.9649,14.1027,46,0
500088,VALLEY MEDICAL CENTER,WA,Heart Failure (HF),579,0.9939,17.8646,17.9746,103,0
500088,VALLEY MEDICAL CENTER,WA,COPD,119,1.014,17.6246,17.3809,22,1
500088,VALLEY MEDICAL CENTER,WA,Heart Attack (AMI),109,0.9857,11.6699,11.8388,12,0
500108,ST JOSEPH MEDICAL CENTER,WA,Pneumonia (PN),189,0.9867,16.8897,17.1177,31,0
500108,ST JOSEPH MEDICAL CENTER,WA,Heart Failure (HF),445,0.8705,17.5156,20.1208,68,0
500108,ST JOSEPH MEDICAL CENTER,WA,COPD,62,1.058,20.5086,19.385,17,1
500108,ST JOSEPH MEDICAL CENTER,WA,Bypass Surgery (CABG),110,0.964,10.8646,11.2702,11,0
500108,ST JOSEPH MEDICAL CENTER,WA,Heart Attack (AMI),220,0.9983,13.6764,13.7,30,0
500119,MULTICARE VALLEY HOSPITAL,WA,Pneumonia (PN),237,0.99,14.1995,14.3432,33,0
500119,MULTICARE VALLEY HOSPITAL,WA,Hip/Knee Replacement,,0.8501,5.0257,5.9117,,0
500119,MULTICARE VALLEY HOSPITAL,WA,Heart Failure (HF),231,0.9063,15.9427,17.5907,30,0
500119,MULTICARE VALLEY HOSPITAL,WA,COPD,,0.9138,17.8022,19.4822,,0
500124,EVERGREENHEALTH MEDICAL CENTER,WA,Pneumonia (PN),450,0.9267,14.222,15.3461,59,0
500124,EVERGREENHEALTH MEDICAL CENTER,WA,Hip/Knee Replacement,,0.982,5.5842,5.6864,,0
500124,EVERGREENHEALTH MEDICAL CENTER,WA,Heart Failure (HF),688,0.8537,15.4102,18.0504,95,0
500124,EVERGREENHEALTH MEDICAL CENTER,WA,COPD,89,1.0017,18.9612,18.9295,17,1
500124,EVERGREENHEALTH MEDICAL CENTER,WA,Heart Attack (AMI),152,0.8904,11.0371,12.3961,11,0
500129,TACOMA GENERAL ALLENMORE HOSPITAL,WA,Pneumonia (PN),562,1.0169,15.6378,15.3775,89,1
500129,TACOMA GENERAL ALLENMORE HOSPITAL,WA,Hip/Knee Replacement,,0.9818,5.6788,5.7843,,0
500129,TACOMA GENERAL ALLENMORE HOSPITAL,WA,Heart Failure (HF),551,0.995,18.7585,18.8529,103,0
500129,TACOMA GENERAL ALLENMORE HOSPITAL,WA,COPD,135,0.9968,17.9539,18.0113,24,0
500129,TACOMA GENERAL ALLENMORE HOSPITAL,WA,Bypass Surgery (CABG),163,1.1526,11.2579,9.7677,22,1
500129,TACOMA GENERAL ALLENMORE HOSPITAL,WA,Heart Attack (AMI),242,1.0215,13.1954,12.9171,33,1
500139,CAPITAL MEDICAL CENTER,WA,Pneumonia (PN),180,0.9706,13.8579,14.2777,23,0
500139,CAPITAL MEDICAL CENTER,WA,Hip/Knee Replacement,,1.0774,6.1341,5.6935,,1
500139,CAPITAL MEDICAL CENTER,WA,Heart Failure (HF),201,1.1532,20.2492,17.5598,51,1
500139,CAPITAL MEDICAL CENTER,WA,COPD,,0.967,14.6645,15.1654,,0
500139,CAPITAL MEDICAL CENTER,WA,Heart Attack (AMI),81,1.1026,11.4287,10.3652,14,1
500141,ST FRANCIS COMMUNITY HOSPITAL,WA,Pneumonia (PN),156,0.9902,14.5158,14.6589,22,0
500141,ST FRANCIS COMMUNITY HOSPITAL,WA,Heart Failure (HF),269,0.9899,18.8577,19.0494,50,0
500141,ST FRANCIS COMMUNITY HOSPITAL,WA,COPD,,0.9783,15.4721,15.8151,,0
500141,ST FRANCIS COMMUNITY HOSPITAL,WA,Heart Attack (AMI),,1.0314,11.3244,10.9795,,1
500150,LEGACY SALMON CREEK MEDICAL CENTER,WA,Pneumonia (PN),227,0.9436,14.4693,15.3345,29,0
500150,LEGACY SALMON CREEK MEDICAL CENTER,WA,Hip/Knee Replacement,,1.1393,5.8008,5.0916,,1
500150,LEGACY SALMON CREEK MEDICAL CENTER,WA,Heart Failure (HF),350,1.0473,19.6194,18.7339,72,1
500150,LEGACY SALMON CREEK MEDICAL CENTER,WA,COPD,100,0.9536,17.4981,18.3496,14,0
500150,LEGACY SALMON CREEK MEDICAL CENTER,WA,Heart Attack (AMI),73,1.0405,14.965,14.3829,13,1
500151,ST ANTHONY HOSPITAL,WA,Pneumonia (PN),292,0.8778,13.1722,15.006,30,0
500151,ST ANTHONY HOSPITAL,WA,Heart Failure (HF),428,0.8602,16.7532,19.4759,61,0
500151,ST ANTHONY HOSPITAL,WA,COPD,97,1.0051,17.1425,17.0555,17,1
500151,ST ANTHONY HOSPITAL,WA,Heart Attack (AMI),,0.9278,11.8771,12.8009,,0
500152,SWEDISH ISSAQUAH,WA,Pneumonia (PN),178,0.9215,12.5001,13.5653,17,0
500152,SWEDISH ISSAQUAH,WA,Heart Failure (HF),268,0.8818,15.1852,17.2206,32,0
500152,SWEDISH ISSAQUAH,WA,COPD,,1.0089,16.7177,16.5699,,1
500152,SWEDISH ISSAQUAH,WA,Heart Attack (AMI),,0.9888,10.9783,11.1025,,0
500154,MULTICARE COVINGTON MEDICAL CENTER,WA,Pneumonia (PN),144,0.9921,12.1557,12.2527,17,0
500154,MULTICARE COVINGTON MEDICAL CENTER,WA,Heart Failure (HF),93,0.9831,16.3281,16.6083,14,0
500154,MULTICARE COVINGTON MEDICAL CENTER,WA,COPD,,0.9729,16.5913,17.0529,,0
510001,"WEST VIRGINIA UNIVERSITY HOSPITALS, INC",WV,Pneumonia (PN),433,0.9707,17.5654,18.0963,74,0
510001,"WEST VIRGINIA UNIVERSITY HOSPITALS, INC",WV,Hip/Knee Replacement,,0.7846,4.682,5.9675,,0
510001,"WEST VIRGINIA UNIVERSITY HOSPITALS, INC",WV,Heart Failure (HF),597,1.0101,22.3184,22.0948,134,1
